time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2018-03-26T17:14:58.700Z,36.0973,-99.0952,5,2.6,ml,,222,,0.85,us,us1000d96q,2018-03-28T16:49:49.040Z,"13km WNW of Taloga, Oklahoma",earthquake,2.5,6.6,,,reviewed,tul,tul
2018-03-27T19:23:58.500Z,36.9185,-97.6468,5.274,2.6,ml,,49,,0.3,us,us1000d9rl,2018-04-02T17:58:28.554Z,"13km SSW of Caldwell, Kansas",earthquake,1.4,6.2,,,reviewed,tul,tul
2018-04-01T11:40:30.760Z,35.5414,-96.7754,5,2.6,mb_lg,,96,0.111,0.31,us,us1000dc3l,2018-04-03T02:49:33.975Z,"10km NW of Prague, Oklahoma",earthquake,1.3,1.9,0.154,11,reviewed,us,us
2018-04-02T11:03:06.800Z,35.3527,-97.8532,5.906,2.6,ml,,26,,0.38,us,us1000dcde,2018-04-03T22:14:17.642Z,"7km NNW of Tuttle, Oklahoma",earthquake,0.9,2.9,,,reviewed,tul,tul
2018-04-03T06:33:08.610Z,40.5998344,-122.2994995,19.1,2.6,md,24,39,0.1442,0.2,nc,nc72994000,2018-04-03T23:33:53.775Z,"6km NW of Palo Cedro, CA",earthquake,0.53,0.79,0.13,28,automatic,nc,nc
2018-04-03T08:07:00.900Z,36.0897,-97.556,4.75,2.6,mb_lg,,28,0.12,0.52,us,us1000ddik,2018-04-03T08:15:24.040Z,"15km NNE of Crescent, Oklahoma",earthquake,1.5,7.5,0.063,65,reviewed,us,us
2018-04-03T08:31:20.400Z,36.4903,-96.8781,8.93,2.6,mb_lg,,108,0.086,0.43,us,us1000ddit,2018-04-03T14:14:58.254Z,"18km NNW of Pawnee, Oklahoma",earthquake,1.4,2.8,0.17,9,reviewed,us,us
2018-01-15T08:14:18.220Z,38.81,-122.7888333,3.25,2.59,md,71,18,0.005447,0.07,nc,nc72954390,2018-01-17T04:22:02.575Z,"5km NW of The Geysers, CA",earthquake,0.13,0.2,0.205,43,reviewed,nc,nc
2018-02-17T21:19:15.390Z,40.4696667,-121.5193333,3,2.59,md,25,91,0.06352,0.22,nc,nc72971081,2018-02-23T23:58:03.137Z,"13km NNE of Mineral, CA",earthquake,0.46,1.37,0.157,24,reviewed,nc,nc
2018-03-05T22:19:44.940Z,38.778,-122.7145,1.79,2.59,md,64,23,0.005189,0.1,nc,nc72979511,2018-03-07T06:08:02.846Z,"2km W of Anderson Springs, CA",earthquake,0.14,0.12,0.172,40,reviewed,nc,nc
2018-03-06T20:30:53.620Z,39.1251667,-114.101,1.09,2.59,ml,9,140,0.5736,0.17,uu,uu60273387,2018-03-09T20:42:13.288Z,"12km N of Baker, Nevada",earthquake,0.59,1.31,0.183,8,reviewed,uu,uu
2018-03-07T00:38:09.490Z,39.4106667,-111.887,12.9,2.59,ml,28,53,0.1109,0.17,uu,uu60273402,2018-03-12T15:24:27.226Z,"26km WNW of Ephraim, Utah",earthquake,0.34,0.45,0.135,12,reviewed,uu,uu
